"id","essentia_dissonance_mean","essentia_dissonance_stdev","essentia_dynamic_complexity","essentia_loudness","essentia_onset_rate","essentia_pitch_salience_mean","essentia_pitch_salience_stdev","essentia_spectral_centroid_mean","essentia_spectral_centroid_stdev","essentia_spectral_complexity_mean","essentia_spectral_complexity_stdev","essentia_spectral_rolloff_mean","essentia_spectral_rolloff_stdev","essentia_strong_peak_mean","essentia_strong_peak_stdev","librosa_bpm","librosa_chroma_mean_0","librosa_chroma_var_0","librosa_chroma_pct_10_0","librosa_chroma_pct_50_0","librosa_chroma_pct_90_0","librosa_chroma_mean_1","librosa_chroma_var_1","librosa_chroma_pct_10_1","librosa_chroma_pct_50_1","librosa_chroma_pct_90_1","librosa_chroma_mean_2","librosa_chroma_var_2","librosa_chroma_pct_10_2","librosa_chroma_pct_50_2","librosa_chroma_pct_90_2","librosa_chroma_mean_3","librosa_chroma_var_3","librosa_chroma_pct_10_3","librosa_chroma_pct_50_3","librosa_chroma_pct_90_3","librosa_chroma_mean_4","librosa_chroma_var_4","librosa_chroma_pct_10_4","librosa_chroma_pct_50_4","librosa_chroma_pct_90_4","librosa_chroma_mean_5","librosa_chroma_var_5","librosa_chroma_pct_10_5","librosa_chroma_pct_50_5","librosa_chroma_pct_90_5","librosa_chroma_mean_6","librosa_chroma_var_6","librosa_chroma_pct_10_6","librosa_chroma_pct_50_6","librosa_chroma_pct_90_6","librosa_chroma_mean_7","librosa_chroma_var_7","librosa_chroma_pct_10_7","librosa_chroma_pct_50_7","librosa_chroma_pct_90_7","librosa_chroma_mean_8","librosa_chroma_var_8","librosa_chroma_pct_10_8","librosa_chroma_pct_50_8","librosa_chroma_pct_90_8","librosa_chroma_mean_9","librosa_chroma_var_9","librosa_chroma_pct_10_9","librosa_chroma_pct_50_9","librosa_chroma_pct_90_9","librosa_chroma_mean_10","librosa_chroma_var_10","librosa_chroma_pct_10","librosa_chroma_pct_50_10","librosa_chroma_pct_90_10","librosa_chroma_mean_11","librosa_chroma_var_11","librosa_chroma_pct_10_11","librosa_chroma_pct_50_11","librosa_chroma_pct_90_11","librosa_spectral_bandwidth_mean","librosa_spectral_bandwidth_stdev","librosa_spectral_flatness_mean","librosa_spectral_flatness_stdev","midlevel_features_melody","midlevel_features_articulation","midlevel_features_rhythm_complexity","midlevel_features_rhythm_stability","midlevel_features_dissonance","midlevel_features_tonal_stability","midlevel_features_minorness"
"syphilitics",0.22352170944213867,0.06068412959575653,2.8892159461975098,221.24839782714844,3.700000047683716,0.6135513186454773,0.11425212770700455,852.669189453125,186.30026245117188,9.232908248901367,2.4898765087127686,611.712646484375,208.78077697753906,0.7590621113777161,0.5924423336982727,172.265625,0.3048238754272461,0.11261946707963943,0.025145206414163113,0.16885049641132355,1.0,0.23639489710330963,0.053560249507427216,0.016744847036898138,0.16810602694749832,0.5909724056720733,0.3659406900405884,0.1124514490365982,0.041727665811777115,0.2364175096154213,1.0,0.38523194193840027,0.11656121909618378,0.043619598075747494,0.285562127828598,1.0,0.2820243835449219,0.044629890471696854,0.045870897173881535,0.25094324350357056,0.5721005082130433,0.3207152485847473,0.11140536516904831,0.03182949498295784,0.18112996220588684,1.0,0.2899225950241089,0.06324835866689682,0.03197884596884251,0.23163627833127975,0.5874283254146575,0.3391762673854828,0.10763705521821976,0.03845132924616337,0.2098507583141327,1.0,0.394696444272995,0.09524773061275482,0.03242708221077919,0.345698282122612,0.9580069124698637,0.3558352589607239,0.07335314899682999,0.06290587186813354,0.2896873652935028,0.7801075935363769,0.39493709802627563,0.1230095848441124,0.04726579748094082,0.25957298278808594,1.0,0.2803572416305542,0.05812860652804375,0.03224438577890396,0.19161595404148102,0.6282030880451203,978.0014551873645,109.86331431807413,4.080018243257655e-06,5.5456575864809565e-06,0.009210958145558834,0.044350408017635345,-0.0037356428802013397,-0.048079054802656174,-0.1566799283027649,0.13092593848705292,-0.2520914077758789
"backslashes",0.08577808737754822,0.05362208932638168,5.682860851287842,54.88377380371094,2.200000047683716,0.3812585473060608,0.146673321723938,964.6025390625,376.3907165527344,2.195828437805176,1.8977015018463135,638.4603881835938,161.30319213867188,0.3868533968925476,0.3497578501701355,82.03125,0.13245488703250885,0.03390997275710106,0.0008658455102704471,0.02470743004232645,0.4036961555480957,0.17871178686618805,0.08198618143796921,0.0007213518198113889,0.02209677267819643,0.544400119781494,0.21135105192661285,0.10529404133558273,0.0009713378502056003,0.02626651618629694,1.0,0.18118636310100555,0.08112980425357819,0.0016969990334473552,0.020243887789547443,0.5254426777362823,0.20449000597000122,0.0988883376121521,0.0027698271209374075,0.04652298986911774,1.0,0.21091033518314362,0.07673079520463943,0.001406499615404755,0.05961384065449238,0.5371224880218506,0.3095131814479828,0.14849871397018433,0.0008892173122148963,0.07357188686728477,1.0,0.23819777369499207,0.12083488702774048,0.00043602565128821887,0.0266446303576231,1.0,0.08721868693828583,0.02266528457403183,0.0005751672957558185,0.013204096350818872,0.3077345579862594,0.07778739184141159,0.01712740585207939,0.0006321647495497019,0.014255399815738201,0.3069766730070113,0.17646092176437378,0.08179860562086105,0.0006996202515438199,0.01426395121961832,0.5347693502902984,0.23577655851840973,0.1317375749349594,0.0006718758144415916,0.027123901061713696,1.0,1734.674421518684,743.9201244129555,7.814972195774317e-05,0.0002720931952353567,-0.1255609095096588,-0.203567236661911,-0.23627926409244537,-0.21347028017044067,-0.10669800639152527,0.18405967950820923,0.007208491209894419
"deescalated",0.18285515904426575,0.05623956397175789,3.26896595954895,203.1561279296875,2.0,0.5945261120796204,0.12856246531009674,747.8844604492188,182.41201782226562,7.760138988494873,2.6901299953460693,555.620849609375,197.5598602294922,0.6285985112190247,0.53473299741745,99.38401442307692,0.41222888231277466,0.06178693845868111,0.1164474792778492,0.3763401508331299,0.8039500415325165,0.4315926134586334,0.1025826632976532,0.09112571254372596,0.3336024731397629,1.0,0.31232893466949463,0.06745709478855133,0.036203613877296446,0.26334260404109955,0.7127925753593444,0.33728232979774475,0.14100730419158936,0.03160927146673203,0.1360330879688263,1.0,0.3403851389884949,0.06210457533597946,0.030027705244719982,0.3396000862121582,0.6282643556594848,0.4643195569515228,0.1465943157672882,0.056906974688172345,0.2874288260936737,1.0,0.30477792024612427,0.08982184529304504,0.02008676677942276,0.21962474286556244,0.9165031850337959,0.13748858869075775,0.026938404887914658,0.02019124235957861,0.06787263229489326,0.39754503071308134,0.16295723617076874,0.03168167173862457,0.015961591713130475,0.07570122554898262,0.43208684921264645,0.2726103365421295,0.07781116664409637,0.0238359197974205,0.15138230472803116,0.6245393693447112,0.4115941822528839,0.13676072657108307,0.028886084072291863,0.266665443778038,1.0,0.34098055958747864,0.046607863157987595,0.08153586983680727,0.29326722025871277,0.6540161013603211,931.0709724302926,110.92634370354565,3.356336947035743e-06,4.0366217035625596e-06,0.26335054636001587,-0.1627935767173767,-0.17255352437496185,0.007915874943137169,-0.32086604833602905,0.2316366285085678,-0.06016840040683746
"delinquency",0.2152717262506485,0.06139921396970749,2.470644474029541,227.5959014892578,3.5,0.5891677141189575,0.11100990325212479,803.3411254882812,103.46288299560547,8.023175239562988,2.3226242065429688,611.6611328125,173.72824096679688,0.8860791325569153,0.5299981236457825,184.5703125,0.30156785249710083,0.11893127113580704,0.029113421402871608,0.11341263353824615,1.0,0.22960157692432404,0.05892959237098694,0.018193395808339122,0.12868909537792206,0.5782823622226715,0.3078593313694,0.09374015778303146,0.020534394681453707,0.16413240134716034,0.7771598577499389,0.32340478897094727,0.12083763629198074,0.030521656386554245,0.13564445823431015,1.0,0.3258572220802307,0.07626435905694962,0.01996491849422455,0.29789575934410095,0.6751454412937163,0.3708828389644623,0.13604608178138733,0.02241789773106576,0.21014991402626038,1.0,0.23620931804180145,0.04704049229621887,0.015878647938370707,0.16564833372831345,0.5397836685180664,0.33086422085762024,0.0905272588133812,0.02548854295164347,0.22955631464719772,0.8266802251338957,0.38391926884651184,0.14198055863380432,0.019207607582211496,0.22963052242994308,1.0,0.26360973715782166,0.04263148829340935,0.03294961079955101,0.2239769771695137,0.5399998009204864,0.3710385262966156,0.11591608077287674,0.028202604316174985,0.24688610434532166,1.0,0.2682585120201111,0.05493319779634476,0.03792257830500603,0.18043076992034912,0.6550786793231963,913.1202124020065,90.68883569383925,2.3997379230422666e-06,2.194538410549285e-06,0.18440982699394226,-0.1473238319158554,-0.14373518526554108,-0.0395536907017231,-0.37369412183761597,0.24484936892986298,-0.22877511382102966
"scarborough",0.17813235521316528,0.06591792404651642,2.117605686187744,77.69779968261719,5.5,0.5445576906204224,0.1008809506893158,831.6362915039062,180.62522888183594,4.831981658935547,1.537719488143921,826.742919921875,165.60267639160156,0.44057703018188477,0.30708834528923035,172.265625,0.30421561002731323,0.09309323132038116,0.016775984689593317,0.19455775618553162,0.8696271836757659,0.22839438915252686,0.04062671586871147,0.021171688102185733,0.1623414158821106,0.5548910737037658,0.24456533789634705,0.08794346451759338,0.018750061653554438,0.12107862532138824,0.7916189193725585,0.1776188313961029,0.04601333290338516,0.014479726459831,0.09233644977211952,0.4938684254884718,0.25826844573020935,0.0918361023068428,0.015967852994799615,0.10041138902306557,0.7901870310306545,0.33869168162345886,0.11459574848413467,0.02047067098319531,0.20065467804670334,1.0,0.2958473563194275,0.05227154493331909,0.027859143912792213,0.2648303061723709,0.6016038477420806,0.35618263483047485,0.11179804056882858,0.04258073829114437,0.21197954565286636,1.0,0.2582099437713623,0.028640413656830788,0.057755020633339885,0.24021150171756744,0.45671764910221097,0.5252187252044678,0.1447511464357376,0.070519357919693,0.4103885591030121,1.0,0.4385163486003876,0.1121160089969635,0.09776841774582865,0.2941948473453522,1.0,0.2686813473701477,0.05867451801896095,0.023995750211179258,0.19374682009220123,0.6534190356731414,966.1352377580923,117.4906513617508,4.17085084336577e-06,3.4471529488655506e-06,0.1662299931049347,0.12301016598939896,-0.080140620470047,-0.017618577927350998,-0.4124608635902405,0.303460955619812,-0.578559935092926
"swellheaded",0.2388896346092224,0.05872088670730591,3.190122365951538,139.41807556152344,1.600000023841858,0.5834085941314697,0.13100667297840118,976.5752563476562,167.35177612304688,8.193511009216309,3.2955405712127686,669.1524047851562,265.6752624511719,0.43805748224258423,0.3458137512207031,87.5926906779661,0.4260099530220032,0.10150156170129776,0.03639943301677704,0.3819613456726074,1.0,0.4689040780067444,0.105396568775177,0.08478844985365867,0.4506858140230179,1.0,0.3911479115486145,0.06593557447195053,0.05387713424861432,0.4071813225746155,0.6777962625026703,0.4373573958873749,0.1207207441329956,0.04999532178044319,0.31902311742305756,1.0,0.3940427601337433,0.08520123362541199,0.07945145443081857,0.33171306550502777,0.853678721189499,0.37155207991600037,0.11685672402381897,0.07409708499908448,0.19220400601625443,1.0,0.25151973962783813,0.07120706140995026,0.011091675888746978,0.14798811078071594,0.6041579425334929,0.17723391950130463,0.019388113170862198,0.02686382308602333,0.1540723443031311,0.3411844044923782,0.30070993304252625,0.08161398768424988,0.01928545776754618,0.190506711602211,0.7841990888118744,0.32917699217796326,0.08430199325084686,0.030419758334755898,0.28761233389377594,0.7209846794605255,0.39488741755485535,0.14649897813796997,0.03781736008822918,0.18628226965665817,1.0,0.32292649149894714,0.07964439690113068,0.02621943000704051,0.20688429474830627,0.7564546048641205,1341.2777167883312,139.93024197904904,2.8664802812272683e-05,2.6335175789427012e-05,0.20330269634723663,-0.20077982544898987,-0.18206769227981567,0.004256051499396563,-0.2062327265739441,0.1705629825592041,-0.014037048444151878
"backpackers",0.1727268546819687,0.06867531687021255,2.3027234077453613,137.8132781982422,4.800000190734863,0.4933069348335266,0.12391618639230728,888.4678344726562,194.0475616455078,6.045191287994385,1.8271907567977905,766.6101684570312,224.6745147705078,0.9478984475135803,0.5938336849212646,151.99908088235293,0.26874884963035583,0.1457321047782898,0.003997939452528953,0.04664761759340763,1.0,0.1707662045955658,0.041497714817523956,0.0065433187410235405,0.07220108434557915,0.43534893989562984,0.2715758681297302,0.09500191360712051,0.008758030459284782,0.14730944484472275,0.9709467411041259,0.33139750361442566,0.14281335473060608,0.0111926575191319,0.12308370694518089,1.0,0.22224292159080505,0.044378671795129776,0.01474670199677349,0.1677868664264679,0.5551885902881623,0.2809212803840637,0.13628602027893066,0.00920352153480053,0.08226723596453667,1.0,0.16507670283317566,0.027399379760026932,0.012126642465591432,0.11096645519137383,0.42743579745292665,0.2504720389842987,0.12704262137413025,0.008936452679336074,0.06534599885344505,1.0,0.14201925694942474,0.03418329730629921,0.00722602573223412,0.06361047178506851,0.3822450220584869,0.18282052874565125,0.07059237360954285,0.004841078305616976,0.060352057218551636,0.5251257956027984,0.228876993060112,0.10817047953605652,0.004219891456887126,0.05653657019138336,1.0,0.16016903519630432,0.04619240015745163,0.0026395715773105625,0.05530487559735775,0.5515306293964383,962.9260822103768,94.22875749307345,4.137005362281343e-06,1.117704414355103e-05,0.13917286694049835,0.09581991285085678,-0.032566796988248825,-0.0398157462477684,-0.36819469928741455,0.2764819860458374,-0.35853856801986694
"quarterlies",0.12524431943893433,0.05699363350868225,4.037505149841309,123.75875854492188,2.200000047683716,0.5352732539176941,0.10501883178949356,2678.114990234375,908.7174072265625,5.1019697189331055,2.018752336502075,662.9647216796875,173.5834503173828,0.6203504800796509,0.4401531517505646,172.265625,0.1775243580341339,0.056222088634967804,0.005959906335920096,0.058850208297371864,0.4594264894723892,0.2566979229450226,0.0977223739027977,0.015174063574522736,0.1118529848754406,1.0,0.3391236960887909,0.10304132848978043,0.01554611427709461,0.27307216823101044,1.0,0.2927839457988739,0.09464545547962189,0.03001169227063656,0.1908596232533455,1.0,0.30831483006477356,0.10230233520269394,0.008973803371191025,0.1882375106215477,0.9133185803890225,0.21449674665927887,0.06552468240261078,0.017015827447175984,0.09425855800509453,0.5305478513240812,0.26763683557510376,0.07914772629737854,0.007383607141673566,0.17106588184833527,0.5945239186286926,0.31684741377830505,0.1318385899066925,0.008555934298783542,0.1443258821964264,1.0,0.30101075768470764,0.09473582357168198,0.006785470200702548,0.20060328394174576,0.8791714012622831,0.2836421728134155,0.11953935027122498,0.010115869808942081,0.10794231295585632,1.0,0.1377256214618683,0.022369397804141045,0.01049177423119545,0.06621003523468971,0.3702019304037094,0.14777496457099915,0.06271427869796753,0.005121442116796971,0.042183950543403625,0.465236210823059,5098.66542823988,994.9998926650518,0.001604164601303637,0.0016813937108963728,0.21879945695400238,-0.20179039239883423,-0.22520945966243744,-0.07454106211662292,-0.380801260471344,0.2771633267402649,-0.14143510162830353
"disruptions",0.1293264627456665,0.061450522392988205,5.842041492462158,184.844482421875,4.0,0.5090857744216919,0.14318406581878662,2264.765869140625,969.865234375,4.7056779861450195,2.723498582839966,587.7090454101562,166.6426239013672,0.7821000218391418,0.7558397054672241,172.265625,0.28402090072631836,0.10488670319318771,0.006633248832076789,0.13332588970661163,1.0,0.3472760319709778,0.14443358778953552,0.008067742083221679,0.1542459800839424,1.0,0.2323881834745407,0.04270579293370247,0.007364138262346387,0.21583210676908493,0.5148478209972381,0.3021072447299957,0.1489521563053131,0.009710463881492614,0.09108388051390648,1.0,0.2159765660762787,0.05822282284498215,0.007807394955307246,0.10810507833957672,0.5477160573005675,0.27132558822631836,0.11121499538421631,0.008069557975977661,0.11126619577407837,1.0,0.27058422565460205,0.09642345458269119,0.009253747668117285,0.13230904936790466,0.8981032490730281,0.23864537477493286,0.06515490263700485,0.007647278206422925,0.14191433787345886,0.5404731273651123,0.3059089183807373,0.14835432171821594,0.0068738860078156,0.07810088247060776,1.0,0.1746375858783722,0.04529736191034317,0.006404146226122976,0.06294368952512741,0.48401147425174706,0.11541527509689331,0.038490936160087585,0.006120186392217876,0.048114802688360214,0.2635438144207001,0.13085781037807465,0.027391649782657623,0.004981461865827441,0.048242637887597084,0.3966082692146301,4272.808591045635,1139.4175060401042,0.0019248828757554293,0.0038962503895163536,-0.07113814353942871,0.3213179409503937,-0.013546628877520561,-0.24662622809410095,-0.4201793074607849,0.284220427274704,-0.6796570420265198
"frivolously",0.16238319873809814,0.0842726081609726,4.870990753173828,209.605224609375,3.299999952316284,0.5175938010215759,0.14642930030822754,2009.737548828125,1810.1881103515625,6.727694034576416,2.3463191986083984,1211.354736328125,2530.185302734375,0.9568281769752502,0.7310858368873596,224.69429347826087,0.1881651133298874,0.08532116562128067,0.004269754653796554,0.047524334862828255,0.8107889831066131,0.2770213782787323,0.13488703966140747,0.0041038583032786844,0.08268917724490166,1.0,0.2592478394508362,0.07242219150066376,0.00527849760837853,0.17436422407627106,0.5757518351078034,0.291032075881958,0.12110758572816849,0.0117454974912107,0.12658604979515076,1.0,0.18791483342647552,0.055895715951919556,0.005242698220536113,0.0748923122882843,0.5550453782081604,0.27460137009620667,0.14017869532108307,0.002979308110661806,0.04440178908407688,1.0,0.20209360122680664,0.05015954747796059,0.004283753642812372,0.10563952103257179,0.4499507755041122,0.34215736389160156,0.10621842741966248,0.007375712599605323,0.27449624240398407,1.0,0.4621186852455139,0.16524305939674377,0.01509403046220541,0.3916705846786499,1.0,0.26037779450416565,0.06104359030723572,0.013364057429134846,0.1550312489271164,0.5990732252597808,0.21712857484817505,0.09271574765443802,0.009602938313037157,0.06700098514556885,0.8311454832553863,0.14258842170238495,0.04903454706072807,0.006636572908610106,0.03959880582988262,0.4201187998056411,3415.466837838842,961.572711854139,0.008913776837289333,0.039557334035634995,0.11618988960981369,-0.15089519321918488,-0.21443793177604675,-0.10804381221532822,-0.27488285303115845,0.25056928396224976,-0.2287602722644806
"novosibirsk",0.09945370256900787,0.07060267776250839,3.6925530433654785,35.22462463378906,3.700000047683716,0.5474523901939392,0.12960579991340637,649.9713745117188,156.082275390625,2.340672016143799,1.2168374061584473,569.694091796875,142.3606719970703,0.24475730955600739,0.2785435914993286,224.69429347826087,0.1930585652589798,0.04459770396351814,0.01161814257502556,0.11068947613239288,0.4901673406362532,0.2011960744857788,0.0906471312046051,0.005162945855408907,0.06993969902396202,0.8657969653606411,0.22382767498493195,0.052445922046899796,0.0038847008487209703,0.13479524850845337,0.6334943473339081,0.40703651309013367,0.15019120275974274,0.008532426506280902,0.2779599130153656,1.0,0.34637251496315,0.11299163103103638,0.0167346740141511,0.24159187078475952,1.0,0.2120184302330017,0.038364265114068985,0.011975007131695749,0.1666463166475296,0.4933909803628921,0.30270087718963623,0.13820725679397583,0.006657937029376627,0.09620928391814232,1.0,0.19072096049785614,0.033758483827114105,0.0040142184123396875,0.1427139863371849,0.46494299471378325,0.22411704063415527,0.1128133088350296,0.005701239779591561,0.051179494708776474,1.0,0.2085067480802536,0.05402194708585739,0.00740335616283119,0.11093121767044067,0.49788749814033506,0.2860115170478821,0.10406037420034409,0.01972569674253464,0.14721019566059113,1.0,0.28037869930267334,0.10061637312173843,0.01394308377057314,0.14347464591264725,1.0,1266.4344743875859,297.02975265588856,6.174976533657173e-06,6.51712434773799e-06,0.32653868198394775,-0.29824262857437134,-0.3441953659057617,-0.11960338801145554,-0.534748911857605,0.3655308187007904,-0.17428675293922424
"centenaries",0.19086521863937378,0.06688451766967773,2.0956625938415527,197.12745666503906,4.599999904632568,0.5805866718292236,0.14013029634952545,986.7850952148438,165.89306640625,8.461181640625,2.59165096282959,721.4506225585938,222.58538818359375,0.7845748662948608,0.4991419017314911,191.40625,0.24592173099517822,0.061348818242549896,0.014239635691046715,0.1474434956908226,0.5732009649276734,0.3412025272846222,0.15164993703365326,0.00641382560133934,0.1470053568482399,1.0,0.29054802656173706,0.05829811096191406,0.006327580101788044,0.25026771426200867,0.6245493292808533,0.39651963114738464,0.13914881646633148,0.011755582224577666,0.2697470188140869,1.0,0.2516849935054779,0.04469749704003334,0.00679673389531672,0.22340036928653717,0.5677471041679382,0.22986243665218353,0.09794282168149948,0.012870946619659662,0.10238151624798775,1.0,0.16702136397361755,0.028126319870352745,0.012744295969605447,0.09037191048264503,0.4245737880468368,0.3027145266532898,0.09122514724731445,0.011614490672945977,0.24957136064767838,0.8841074526309963,0.423268586397171,0.1440272033214569,0.019465731829404836,0.3100549876689911,1.0,0.24929389357566833,0.030207490548491478,0.02568434569984675,0.25733400881290436,0.4603042304515838,0.29895466566085815,0.13142381608486176,0.010239893756806851,0.12087660282850266,1.0,0.17033718526363373,0.02841193601489067,0.008930890448391439,0.1237974502146244,0.35652246475219723,1470.1241762833674,226.57023878794274,3.54179173882585e-05,4.2233157728333026e-05,0.07547707855701447,0.17585371434688568,-0.10576401650905609,0.01636773906648159,-0.3053075969219208,0.29375290870666504,-0.3094252049922943
"safekeeping",0.1771029531955719,0.05842025950551033,5.301824569702148,80.55904388427734,1.7999999523162842,0.49357369542121887,0.13818266987800598,1145.091064453125,227.03436279296875,4.5133256912231445,2.6371042728424072,776.69140625,311.80206298828125,0.40540966391563416,0.37812861800193787,92.28515625,0.17763489484786987,0.05398991331458092,0.007660385360941291,0.09030977264046669,0.49802652597427366,0.17433814704418182,0.02863273024559021,0.026624252833426,0.11206245794892311,0.4110807031393051,0.3118208348751068,0.1273648887872696,0.016547968797385692,0.11245374754071236,1.0,0.3783196806907654,0.14816425740718842,0.004634623089805246,0.2349253073334694,1.0,0.2574373781681061,0.06048433110117912,0.009040168207138776,0.18375283479690552,0.6737474977970123,0.4082220196723938,0.17678558826446533,0.016938072443008427,0.19424888491630554,1.0,0.2530933916568756,0.08688817173242569,0.0050579845439642675,0.11395971477031708,0.6187732517719269,0.11155597865581512,0.0279364176094532,0.0040489031933248045,0.03484377823770046,0.42622031271457655,0.12021732330322266,0.04728952795267105,0.002840436529368162,0.03748283162713051,0.22821830362081527,0.1461520791053772,0.039038993418216705,0.0069496103562414644,0.056987492367625237,0.3948043793439865,0.24121659994125366,0.12979066371917725,0.01118739750236273,0.035837093368172646,1.0,0.1559794843196869,0.043270401656627655,0.005342465778812767,0.0528431236743927,0.5777729272842407,1685.348115148488,332.7801606845986,6.788947939639911e-05,0.00011696204455802217,0.19399522244930267,-0.08793128281831741,-0.11248357594013214,-0.017605241388082504,-0.2440471649169922,0.27002936601638794,-0.0317486897110939
"transposing",0.17777983844280243,0.06710889935493469,2.279933214187622,46.988853454589844,4.400000095367432,0.6195269227027893,0.10636018961668015,814.5112915039062,135.62660217285156,3.659327983856201,1.24693763256073,561.9595947265625,136.94302368164062,0.23487673699855804,0.17658710479736328,161.4990234375,0.32265549898147583,0.13107715547084808,0.010161899495869875,0.15025461465120316,1.0,0.28258922696113586,0.060976866632699966,0.024060346558690073,0.20092664659023285,0.6627061784267425,0.4770008325576782,0.10306818783283234,0.07287843748927117,0.44232526421546936,1.0,0.5523372292518616,0.10882370918989182,0.12530839443206787,0.5027234256267548,1.0,0.3812560439109802,0.06661814451217651,0.09231947883963586,0.31957393884658813,0.7807157397270202,0.3548014760017395,0.13067783415317535,0.040829486772418024,0.17759552597999573,1.0,0.24755632877349854,0.053628284484148026,0.03246889859437943,0.14608747512102127,0.5933571755886078,0.2696925401687622,0.07068473100662231,0.04018931575119496,0.1803954914212227,0.6503854572772975,0.30207934975624084,0.08907204121351242,0.04013823084533215,0.18422573059797287,0.8347782969474792,0.22943833470344543,0.046838611364364624,0.02163270376622677,0.14887171238660812,0.5635315775871277,0.2654321491718292,0.08976821601390839,0.017545424029231073,0.14562588930130005,0.8148203790187836,0.23431181907653809,0.060864079743623734,0.01307124681770802,0.13909447193145752,0.612275117635727,1541.4023249120926,224.8524311797421,3.853465386782773e-05,3.1166764529189095e-05,0.2482091635465622,-0.2239443063735962,-0.18678583204746246,-0.019412564113736153,-0.39467594027519226,0.21109534800052643,-0.2761100232601166
"understated",0.20144954323768616,0.05864230543375015,2.9440722465515137,178.3883819580078,1.899999976158142,0.61064612865448,0.11050368845462799,833.9340209960938,126.01554107666016,7.04055643081665,2.467299461364746,590.554443359375,154.5827178955078,0.5602461099624634,0.3451939821243286,112.34714673913044,0.43750572204589844,0.1260552555322647,0.047621814906597136,0.38252773880958557,1.0,0.5172661542892456,0.13130907714366913,0.044596678018569945,0.5565446019172668,1.0,0.3123609721660614,0.050545595586299896,0.02675326392054558,0.25954167544841766,0.5992283642292022,0.2553318738937378,0.07713392376899719,0.02425278052687645,0.16140254586935043,0.737224000692367,0.27191707491874695,0.047499850392341614,0.057593123614788064,0.19479361176490784,0.5893952906131744,0.34597405791282654,0.09845040738582611,0.06324516758322717,0.23937755078077316,1.0,0.3477882444858551,0.09341029822826385,0.03392861671745779,0.24925398081541061,0.9810702979564658,0.217860147356987,0.06694482266902924,0.01562772607430816,0.09772822633385658,0.5522002816200257,0.14732316136360168,0.02155279368162155,0.01491620894521475,0.09816993400454521,0.33208854496479,0.2892066538333893,0.09493914991617203,0.023393870890140535,0.15004383027553558,0.9884372949600215,0.38187310099601746,0.10165181010961533,0.01895275879651308,0.3195778578519821,1.0,0.29122552275657654,0.059856727719306946,0.024410776793956767,0.20194923132658005,0.6491106450557709,1019.935115960964,105.61446575833071,3.868998646794353e-06,3.0505048016493674e-06,0.38498395681381226,-0.1617615818977356,-0.26300814747810364,0.06859611719846725,-0.38677069544792175,0.294445276260376,-0.2166193723678589
"eigenvalues",0.13726599514484406,0.05158102139830589,4.322816371917725,24.633438110351562,1.2000000476837158,0.5417904853820801,0.10833481699228287,1198.5518798828125,331.3497619628906,2.263036012649536,1.4139224290847778,551.530517578125,162.47232055664062,0.12998263537883759,0.12910223007202148,101.33272058823529,0.3383689224720001,0.09848693013191223,0.03664428219199181,0.21811290830373764,1.0,0.3912871778011322,0.06521910429000854,0.0823307752609253,0.3644752502441406,0.6757762253284454,0.5053806304931641,0.08427195250988007,0.1385912925004959,0.5130288302898407,1.0,0.5385050177574158,0.13603000342845917,0.06167109161615372,0.5139477550983429,1.0,0.3308679759502411,0.06983010470867157,0.04304180927574634,0.28542713820934296,0.7118316411972045,0.2618033289909363,0.1218009740114212,0.016400261037051677,0.07546291872859001,1.0,0.18757711350917816,0.07182138413190842,0.009347029309719802,0.051270149648189545,0.5639926612377166,0.12605230510234833,0.022921357303857803,0.007740875007584691,0.06365727260708809,0.39183661043643947,0.15001201629638672,0.06298291683197021,0.009463142976164818,0.04951001703739166,0.4101299613714216,0.21375611424446106,0.035705432295799255,0.019918999448418618,0.1538335382938385,0.511167174577713,0.3643312454223633,0.13360418379306793,0.026543956063687806,0.21745086461305618,1.0,0.2763404846191406,0.05508072301745415,0.026187796331942084,0.19524314999580383,0.6393577456474304,2822.001356635327,675.440354995847,0.0002492543717380613,0.00026706664357334375,0.392638623714447,-0.5263324975967407,-0.33995291590690613,-0.1706380546092987,-0.4464055299758911,0.260704904794693,0.10802047699689865
